test_type,year,week_code,week_date,region,detections,tests,outlier
PCR,1415,1521,2015-05-30,1,3,362,0
PCR,1415,1522,2015-06-06,1,2,335,0
PCR,1415,1523,2015-06-13,1,2,320,0
PCR,1415,1524,2015-06-20,1,1,305,0
PCR,1415,1525,2015-06-27,1,3,298,0
PCR,1415,1427,2014-07-05,1,2,320,0
PCR,1415,1428,2014-07-12,1,3,316,0
PCR,1415,1429,2014-07-19,1,1,302,0
PCR,1415,1430,2014-07-26,1,0,358,0
PCR,1415,1431,2014-08-02,1,3,279,0
PCR,1415,1432,2014-08-09,1,1,255,0
PCR,1415,1433,2014-08-16,1,0,288,0
PCR,1415,1434,2014-08-23,1,2,299,0
PCR,1415,1435,2014-08-30,1,1,321,0
PCR,1415,1436,2014-09-06,1,3,391,0
PCR,1415,1437,2014-09-13,1,3,436,0
PCR,1415,1438,2014-09-20,1,6,466,0
PCR,1415,1439,2014-09-27,1,6,400,0
PCR,1415,1440,2014-10-04,1,11,499,0
PCR,1415,1441,2014-10-11,1,9,579,0
PCR,1415,1442,2014-10-18,1,9,497,0
PCR,1415,1443,2014-10-25,1,10,508,0
PCR,1415,1444,2014-11-01,1,6,471,0
PCR,1415,1445,2014-11-08,1,5,576,0
PCR,1415,1446,2014-11-15,1,10,543,0
PCR,1415,1447,2014-11-22,1,20,583,0
PCR,1415,1448,2014-11-29,1,27,601,0
PCR,1415,1449,2014-12-06,1,29,582,0
PCR,1415,1450,2014-12-13,1,55,682,0
PCR,1415,1451,2014-12-20,1,64,689,0
PCR,1415,1452,2014-12-27,1,124,787,0
PCR,1415,1453,2015-01-03,1,161,934,0
PCR,1415,1501,2015-01-10,1,135,1031,0
PCR,1415,1502,2015-01-17,1,169,1312,0
PCR,1415,1503,2015-01-24,1,212,1384,0
PCR,1415,1504,2015-01-31,1,203,1380,0
PCR,1415,1505,2015-02-07,1,218,1372,0
PCR,1415,1506,2015-02-14,1,209,1166,0
PCR,1415,1507,2015-02-21,1,178,1096,0
PCR,1415,1508,2015-02-28,1,149,1006,0
PCR,1415,1509,2015-03-07,1,102,844,0
PCR,1415,1510,2015-03-14,1,95,858,0
PCR,1415,1511,2015-03-21,1,66,890,0
PCR,1415,1512,2015-03-28,1,45,789,0
PCR,1415,1513,2015-04-04,1,25,728,0
PCR,1415,1514,2015-04-11,1,19,678,0
PCR,1415,1515,2015-04-18,1,10,647,0
PCR,1415,1516,2015-04-25,1,6,658,0
PCR,1415,1517,2015-05-02,1,2,569,0
PCR,1415,1518,2015-05-09,1,8,586,0
PCR,1415,1519,2015-05-16,1,4,553,0
PCR,1415,1520,2015-05-23,1,5,552,0
PCR,1415,1521,2015-05-30,1,3,636,0
PCR,1415,1522,2015-06-06,1,1,561,0
PCR,1415,1523,2015-06-13,1,3,583,0
PCR,1415,1524,2015-06-20,1,1,494,0
PCR,1415,1525,2015-06-27,1,1,481,0
PCR,1516,1526,2015-07-04,1,0,170,0
PCR,1516,1527,2015-07-11,1,0,168,0
PCR,1516,1528,2015-07-18,1,2,163,0
PCR,1516,1529,2015-07-25,1,0,158,0
PCR,1516,1530,2015-08-01,1,1,125,0
PCR,1516,1531,2015-08-08,1,2,146,0
PCR,1516,1532,2015-08-15,1,1,110,0
PCR,1516,1533,2015-08-22,1,0,128,0
PCR,1516,1534,2015-08-29,1,1,123,0
PCR,1516,1535,2015-09-05,1,1,144,0
PCR,1516,1536,2015-09-12,1,0,147,0
PCR,1516,1537,2015-09-19,1,1,158,0
PCR,1516,1538,2015-09-26,1,3,173,0
PCR,1516,1539,2015-10-03,1,0,215,0
PCR,1516,1540,2015-10-10,1,0,316,0
PCR,1516,1541,2015-10-17,1,2,285,0
PCR,1516,1542,2015-10-24,1,0,275,0
PCR,1516,1543,2015-10-31,1,2,279,0
PCR,1516,1544,2015-11-07,1,3,326,0
PCR,1516,1545,2015-11-14,1,0,263,0
PCR,1516,1546,2015-11-21,1,4,295,0
PCR,1516,1547,2015-11-28,1,5,309,0
PCR,1516,1548,2015-12-05,1,6,309,0
PCR,1516,1549,2015-12-12,1,16,332,0
PCR,1516,1550,2015-12-19,1,22,319,0
PCR,1516,1551,2015-12-26,1,25,316,0
PCR,1516,1552,2016-01-02,1,28,349,0
PCR,1516,1601,2016-01-09,1,55,405,0
PCR,1516,1602,2016-01-16,1,48,386,0
PCR,1516,1603,2016-01-23,1,77,405,0
PCR,1516,1604,2016-01-30,1,76,448,0
PCR,1516,1605,2016-02-06,1,104,450,1
PCR,1516,1606,2016-02-13,1,83,461,0
PCR,1516,1607,2016-02-20,1,57,396,0
PCR,1516,1608,2016-02-27,1,67,480,0
PCR,1516,1609,2016-03-05,1,67,589,0
PCR,1516,1610,2016-03-12,1,63,661,0
PCR,1516,1611,2016-03-19,1,47,674,0
PCR,1516,1612,2016-03-26,1,47,704,0
PCR,1516,1613,2016-04-02,1,35,654,0
PCR,1516,1614,2016-04-09,1,27,519,0
PCR,1516,1615,2016-04-16,1,15,516,0
PCR,1516,1616,2016-04-23,1,10,497,0
PCR,1516,1617,2016-04-30,1,4,415,0
PCR,1516,1618,2016-05-07,1,5,357,0
PCR,1516,1619,2016-05-14,1,4,337,0
PCR,1516,1620,2016-05-21,1,5,326,0
PCR,1516,1621,2016-05-28,1,1,315,0
PCR,1516,1622,2016-06-04,1,1,260,0
PCR,1516,1623,2016-06-11,1,1,215,0
PCR,1516,1624,2016-06-18,1,2,239,0
PCR,1516,1625,2016-06-25,1,0,208,0
PCR,1516,1626,2016-07-02,1,0,189,0
PCR,1516,1526,2015-07-04,1,0,243,0
PCR,1516,1527,2015-07-11,1,3,242,0
PCR,1516,1528,2015-07-18,1,8,262,0
PCR,1516,1529,2015-07-25,1,0,262,0
PCR,1516,1530,2015-08-01,1,1,239,0
PCR,1516,1531,2015-08-08,1,5,234,0
PCR,1516,1532,2015-08-15,1,2,251,0
PCR,1516,1533,2015-08-22,1,3,329,0
PCR,1516,1534,2015-08-29,1,0,263,0
PCR,1516,1535,2015-09-05,1,2,326,0
PCR,1516,1536,2015-09-12,1,3,284,0
PCR,1516,1537,2015-09-19,1,0,388,0
PCR,1516,1538,2015-09-26,1,1,496,0
PCR,1516,1539,2015-10-03,1,6,602,0
PCR,1516,1540,2015-10-10,1,3,581,0
PCR,1516,1541,2015-10-17,1,6,726,0
PCR,1516,1542,2015-10-24,1,1,744,0
PCR,1516,1543,2015-10-31,1,10,706,0
PCR,1516,1544,2015-11-07,1,12,779,0
PCR,1516,1545,2015-11-14,1,20,770,0
PCR,1516,1546,2015-11-21,1,16,820,0
PCR,1516,1547,2015-11-28,1,19,761,0
PCR,1516,1548,2015-12-05,1,43,871,0
PCR,1516,1549,2015-12-12,1,79,996,0
PCR,1516,1550,2015-12-19,1,107,1008,0
PCR,1516,1551,2015-12-26,1,123,1060,0
PCR,1516,1552,2016-01-02,1,172,1115,0
PCR,1516,1601,2016-01-09,1,181,1375,0
PCR,1516,1602,2016-01-16,1,185,1297,0
PCR,1516,1603,2016-01-23,1,202,1357,0
PCR,1516,1604,2016-01-30,1,206,1474,0
PCR,1516,1605,2016-02-06,1,189,1605,0
PCR,1516,1606,2016-02-13,1,182,1570,0
PCR,1516,1607,2016-02-20,1,192,1762,0
PCR,1516,1608,2016-02-27,1,188,2541,0
PCR,1516,1609,2016-03-05,1,195,2594,0
PCR,1516,1610,2016-03-12,1,192,2981,0
PCR,1516,1611,2016-03-19,1,125,2510,0
PCR,1516,1612,2016-03-26,1,97,2320,0
PCR,1516,1613,2016-04-02,1,75,2037,0
PCR,1516,1614,2016-04-09,1,48,1479,0
PCR,1516,1615,2016-04-16,1,35,1478,0
PCR,1516,1616,2016-04-23,1,25,1409,0
PCR,1516,1617,2016-04-30,1,23,1262,0
PCR,1516,1618,2016-05-07,1,10,1087,0
PCR,1516,1619,2016-05-14,1,14,901,0
PCR,1516,1620,2016-05-21,1,5,547,0
PCR,1516,1621,2016-05-28,1,2,642,0
PCR,1516,1622,2016-06-04,1,5,635,0
PCR,1516,1623,2016-06-11,1,3,434,0
PCR,1516,1624,2016-06-18,1,2,468,0
PCR,1516,1625,2016-06-25,1,2,526,0
PCR,1516,1626,2016-07-02,1,3,259,0
PCR,1516,1526,2015-07-04,1,2,809,0
PCR,1516,1527,2015-07-11,1,5,849,0
PCR,1516,1528,2015-07-18,1,2,620,0
PCR,1516,1529,2015-07-25,1,6,754,0
PCR,1516,1530,2015-08-01,1,3,744,0
PCR,1516,1531,2015-08-08,1,4,754,0
PCR,1516,1532,2015-08-15,1,3,686,0
PCR,1516,1533,2015-08-22,1,4,794,0
PCR,1516,1534,2015-08-29,1,2,781,0
PCR,1516,1535,2015-09-05,1,1,836,0
PCR,1516,1536,2015-09-12,1,1,966,0
PCR,1516,1537,2015-09-19,1,1,1122,0
PCR,1516,1538,2015-09-26,1,5,1159,0
PCR,1516,1539,2015-10-03,1,3,1514,0
PCR,1516,1540,2015-10-10,1,15,1803,0
PCR,1516,1541,2015-10-17,1,33,2059,0
PCR,1516,1542,2015-10-24,1,34,2180,0
PCR,1516,1543,2015-10-31,1,38,2313,0
PCR,1516,1544,2015-11-07,1,46,2239,0
PCR,1516,1545,2015-11-14,1,69,2224,0
PCR,1516,1546,2015-11-21,1,92,2403,0
PCR,1516,1547,2015-11-28,1,106,2154,0
PCR,1516,1548,2015-12-05,1,169,2476,0
PCR,1516,1549,2015-12-12,1,208,2443,0
PCR,1516,1550,2015-12-19,1,273,2617,0
PCR,1516,1551,2015-12-26,1,326,2448,0
PCR,1516,1552,2016-01-02,1,420,2708,0
PCR,1516,1601,2016-01-09,1,407,2922,0
PCR,1516,1602,2016-01-16,1,412,2767,0
PCR,1516,1603,2016-01-23,1,492,2882,0
PCR,1516,1604,2016-01-30,1,441,2914,0
PCR,1516,1605,2016-02-06,1,570,3257,0
PCR,1516,1606,2016-02-13,1,516,3571,0
PCR,1516,1607,2016-02-20,1,571,3888,0
PCR,1516,1608,2016-02-27,1,579,4542,0
PCR,1516,1609,2016-03-05,1,518,4570,0
PCR,1516,1610,2016-03-12,1,424,6104,0
PCR,1516,1611,2016-03-19,1,396,5754,0
PCR,1516,1612,2016-03-26,1,258,4767,0
PCR,1516,1613,2016-04-02,1,229,4260,0
PCR,1516,1614,2016-04-09,1,157,3863,0
PCR,1516,1615,2016-04-16,1,146,3520,0
PCR,1516,1616,2016-04-23,1,108,3170,0
PCR,1516,1617,2016-04-30,1,85,2892,0
PCR,1516,1618,2016-05-07,1,36,2556,0
PCR,1516,1619,2016-05-14,1,23,2257,0
PCR,1516,1620,2016-05-21,1,20,2068,0
PCR,1516,1621,2016-05-28,1,27,1897,0
PCR,1516,1622,2016-06-04,1,16,1527,0
PCR,1516,1623,2016-06-11,1,8,1549,0
PCR,1516,1624,2016-06-18,1,8,1413,0
PCR,1516,1625,2016-06-25,1,6,1332,0
PCR,1516,1626,2016-07-02,1,3,969,0
PCR,1516,1526,2015-07-04,1,0,99,0
PCR,1516,1527,2015-07-11,1,1,291,0
PCR,1516,1528,2015-07-18,1,0,324,0
PCR,1516,1529,2015-07-25,1,3,314,0
PCR,1516,1530,2015-08-01,1,3,330,0
PCR,1516,1531,2015-08-08,1,0,322,0
PCR,1516,1532,2015-08-15,1,0,337,0
PCR,1516,1533,2015-08-22,1,2,310,0
PCR,1516,1534,2015-08-29,1,1,374,0
PCR,1516,1535,2015-09-05,1,3,420,0
PCR,1516,1536,2015-09-12,1,1,384,0
PCR,1516,1537,2015-09-19,1,1,371,0
PCR,1516,1538,2015-09-26,1,2,458,0
PCR,1516,1539,2015-10-03,1,2,453,0
PCR,1516,1540,2015-10-10,1,2,476,0
PCR,1516,1541,2015-10-17,1,2,535,0
PCR,1516,1542,2015-10-24,1,4,548,0
PCR,1516,1543,2015-10-31,1,9,510,0
PCR,1516,1544,2015-11-07,1,5,508,0
PCR,1516,1545,2015-11-14,1,5,503,0
PCR,1516,1546,2015-11-21,1,8,526,0
PCR,1516,1547,2015-11-28,1,12,448,0
PCR,1516,1548,2015-12-05,1,16,536,0
PCR,1516,1549,2015-12-12,1,18,504,0
PCR,1516,1550,2015-12-19,1,30,550,0
PCR,1516,1551,2015-12-26,1,26,488,0
PCR,1516,1552,2016-01-02,1,51,521,0
PCR,1516,1601,2016-01-09,1,49,549,0
PCR,1516,1602,2016-01-16,1,56,554,0
PCR,1516,1603,2016-01-23,1,61,523,0
PCR,1516,1604,2016-01-30,1,83,589,0
PCR,1516,1605,2016-02-06,1,97,633,0
PCR,1516,1606,2016-02-13,1,108,694,0
PCR,1516,1607,2016-02-20,1,114,720,0
PCR,1516,1608,2016-02-27,1,113,734,0
PCR,1516,1609,2016-03-05,1,114,690,0
PCR,1516,1610,2016-03-12,1,116,714,0
PCR,1516,1611,2016-03-19,1,75,675,0
PCR,1516,1612,2016-03-26,1,78,620,0
PCR,1516,1613,2016-04-02,1,35,615,0
PCR,1516,1614,2016-04-09,1,40,543,0
PCR,1516,1615,2016-04-16,1,28,539,0
PCR,1516,1616,2016-04-23,1,24,583,0
PCR,1516,1617,2016-04-30,1,13,464,0
PCR,1516,1618,2016-05-07,1,14,447,0
PCR,1516,1619,2016-05-14,1,10,465,0
PCR,1516,1620,2016-05-21,1,13,425,0
PCR,1516,1621,2016-05-28,1,3,424,0
PCR,1516,1622,2016-06-04,1,5,427,0
PCR,1516,1623,2016-06-11,1,5,378,0
PCR,1516,1624,2016-06-18,1,3,395,0
PCR,1516,1625,2016-06-25,1,0,286,0
PCR,1516,1626,2016-07-02,1,2,311,0
PCR,1516,1526,2015-07-04,1,3,440,0
PCR,1516,1527,2015-07-11,1,1,474,0
PCR,1516,1528,2015-07-18,1,1,420,0
PCR,1516,1529,2015-07-25,1,2,442,0
PCR,1516,1530,2015-08-01,1,2,443,0
PCR,1516,1531,2015-08-08,1,1,440,0
PCR,1516,1532,2015-08-15,1,4,448,0
PCR,1516,1533,2015-08-22,1,5,415,0
PCR,1516,1534,2015-08-29,1,3,543,0
PCR,1516,1535,2015-09-05,1,2,663,0
PCR,1516,1536,2015-09-12,1,2,932,0
PCR,1516,1537,2015-09-19,1,11,560,0
PCR,1516,1538,2015-09-26,1,14,656,0
PCR,1516,1539,2015-10-03,1,9,697,0
PCR,1516,1540,2015-10-10,1,7,1187,0
PCR,1516,1541,2015-10-17,1,5,1170,0
PCR,1516,1542,2015-10-24,1,6,1121,0
PCR,1516,1543,2015-10-31,1,6,1129,0
PCR,1516,1544,2015-11-07,1,9,1327,0
PCR,1516,1545,2015-11-14,1,3,1497,0
PCR,1516,1546,2015-11-21,1,10,1610,0
PCR,1516,1547,2015-11-28,1,12,1469,0
PCR,1516,1548,2015-12-05,1,11,1726,0
PCR,1516,1549,2015-12-12,1,19,1645,0
PCR,1516,1550,2015-12-19,1,42,1678,0
PCR,1516,1551,2015-12-26,1,68,1831,0
PCR,1516,1552,2016-01-02,1,74,2009,0
PCR,1516,1601,2016-01-09,1,82,2422,0
PCR,1516,1602,2016-01-16,1,95,4073,0
PCR,1516,1603,2016-01-23,1,151,2609,0
PCR,1516,1604,2016-01-30,1,166,2758,0
PCR,1516,1605,2016-02-06,1,186,3032,0
PCR,1516,1606,2016-02-13,1,185,3606,0
PCR,1516,1607,2016-02-20,1,195,3725,0
PCR,1516,1608,2016-02-27,1,163,3820,0
PCR,1516,1609,2016-03-05,1,160,3613,0
PCR,1516,1610,2016-03-12,1,127,3093,0
PCR,1516,1611,2016-03-19,1,104,2927,0
PCR,1516,1612,2016-03-26,1,75,2638,0
PCR,1516,1613,2016-04-02,1,49,2314,0
PCR,1516,1614,2016-04-09,1,36,2198,0
PCR,1516,1615,2016-04-16,1,26,1785,0
PCR,1516,1616,2016-04-23,1,23,1804,0
PCR,1516,1617,2016-04-30,1,14,1714,0
PCR,1516,1618,2016-05-07,1,8,1322,0
PCR,1516,1619,2016-05-14,1,6,735,0
PCR,1516,1620,2016-05-21,1,8,762,0
PCR,1516,1621,2016-05-28,1,5,712,0
PCR,1516,1622,2016-06-04,1,2,564,0
PCR,1516,1623,2016-06-11,1,4,579,0
PCR,1516,1624,2016-06-18,1,3,591,0
PCR,1516,1625,2016-06-25,1,3,620,0
PCR,1516,1626,2016-07-02,1,1,479,0
PCR,1617,1627,2016-07-09,1,0,207,0
PCR,1617,1628,2016-07-16,1,1,183,0
PCR,1617,1629,2016-07-23,1,2,76,0
PCR,1617,1630,2016-07-30,1,0,75,0
PCR,1617,1631,2016-08-06,1,0,173,0
PCR,1617,1632,2016-08-13,1,0,155,0
PCR,1617,1633,2016-08-20,1,0,159,0
PCR,1617,1634,2016-08-27,1,1,151,0
PCR,1617,1635,2016-09-03,1,1,146,0
PCR,1617,1636,2016-09-10,1,0,178,0
PCR,1617,1637,2016-09-17,1,0,212,0
PCR,1617,1638,2016-09-24,1,0,287,0
PCR,1617,1639,2016-10-01,1,0,291,0
PCR,1617,1640,2016-10-08,1,1,306,0
PCR,1617,1641,2016-10-15,1,2,354,0
PCR,1617,1642,2016-10-22,1,5,387,0
PCR,1617,1643,2016-10-29,1,3,337,0
PCR,1617,1644,2016-11-05,1,3,303,0
PCR,1617,1645,2016-11-12,1,7,364,0
PCR,1617,1646,2016-11-19,1,11,423,0
PCR,1617,1647,2016-11-26,1,10,373,0
PCR,1617,1648,2016-12-03,1,38,491,0
PCR,1617,1649,2016-12-10,1,34,434,0
PCR,1617,1650,2016-12-17,1,46,461,0
PCR,1617,1651,2016-12-24,1,58,501,0
PCR,1617,1652,2016-12-31,1,73,655,0
PCR,1617,1701,2017-01-07,1,83,760,0
PCR,1617,1702,2017-01-14,1,84,786,0
PCR,1617,1703,2017-01-21,1,76,714,0
PCR,1617,1704,2017-01-28,1,94,904,0
PCR,1617,1705,2017-02-04,1,66,783,0
PCR,1617,1706,2017-02-11,1,79,809,0
PCR,1617,1707,2017-02-18,1,74,870,0
PCR,1617,1708,2017-02-25,1,57,864,0
PCR,1617,1709,2017-03-04,1,44,797,0
PCR,1617,1710,2017-03-11,1,55,782,0
PCR,1617,1711,2017-03-18,1,40,682,0
PCR,1617,1712,2017-03-25,1,35,701,0
PCR,1617,1713,2017-04-01,1,26,662,0
PCR,1617,1714,2017-04-08,1,29,720,0
PCR,1617,1715,2017-04-15,1,23,731,0
PCR,1617,1716,2017-04-22,1,25,634,0
PCR,1617,1717,2017-04-29,1,8,561,0
PCR,1617,1718,2017-05-06,1,3,393,0
PCR,1617,1719,2017-05-13,1,5,463,0
PCR,1617,1720,2017-05-20,1,0,432,0
PCR,1617,1721,2017-05-27,1,0,399,0
PCR,1617,1722,2017-06-03,1,4,407,0
PCR,1617,1723,2017-06-10,1,3,343,0
PCR,1617,1724,2017-06-17,1,1,340,0
PCR,1617,1725,2017-06-24,1,0,299,0
PCR,1617,1726,2017-07-01,1,1,269,0
PCR,1718,1736,2017-09-09,1,0,226,0
PCR,1617,1627,2016-07-09,1,1,251,0
PCR,1617,1628,2016-07-16,1,1,324,0
PCR,1617,1629,2016-07-23,1,5,342,0
PCR,1617,1630,2016-07-30,1,4,347,0
PCR,1617,1631,2016-08-06,1,2,327,0
PCR,1617,1632,2016-08-13,1,8,350,0
PCR,1617,1633,2016-08-20,1,4,331,0
PCR,1617,1634,2016-08-27,1,4,296,0
PCR,1617,1635,2016-09-03,1,4,383,0
PCR,1617,1636,2016-09-10,1,1,450,0
PCR,1617,1637,2016-09-17,1,3,461,0
PCR,1617,1638,2016-09-24,1,4,536,0
PCR,1617,1639,2016-10-01,1,6,604,0
PCR,1617,1640,2016-10-08,1,10,671,0
PCR,1617,1641,2016-10-15,1,5,583,0
PCR,1617,1642,2016-10-22,1,16,670,0
PCR,1617,1643,2016-10-29,1,17,705,0
PCR,1617,1644,2016-11-05,1,35,895,0
PCR,1617,1645,2016-11-12,1,34,834,0
PCR,1617,1646,2016-11-19,1,73,898,0
PCR,1617,1647,2016-11-26,1,80,735,0
PCR,1617,1648,2016-12-03,1,115,1156,0
PCR,1617,1649,2016-12-10,1,130,1668,0
PCR,1617,1650,2016-12-17,1,164,1920,0
PCR,1617,1651,2016-12-24,1,173,1282,0
PCR,1617,1652,2016-12-31,1,208,1299,0
PCR,1617,1701,2017-01-07,1,213,1488,0
PCR,1617,1702,2017-01-14,1,196,1726,0
PCR,1617,1703,2017-01-21,1,204,1893,0
PCR,1617,1704,2017-01-28,1,167,1882,0
PCR,1617,1705,2017-02-04,1,144,1905,0
PCR,1617,1706,2017-02-11,1,143,2412,0
PCR,1617,1707,2017-02-18,1,134,2431,0
PCR,1617,1708,2017-02-25,1,85,2386,0
PCR,1617,1709,2017-03-04,1,89,1853,0
PCR,1617,1710,2017-03-11,1,81,1624,0
PCR,1617,1711,2017-03-18,1,44,1399,0
PCR,1617,1712,2017-03-25,1,54,1362,0
PCR,1617,1713,2017-04-01,1,51,1346,0
PCR,1617,1714,2017-04-08,1,74,1150,0
PCR,1617,1715,2017-04-15,1,39,1120,0
PCR,1617,1716,2017-04-22,1,12,931,0
PCR,1617,1717,2017-04-29,1,13,846,0
PCR,1617,1718,2017-05-06,1,13,628,0
PCR,1617,1719,2017-05-13,1,6,457,0
PCR,1617,1720,2017-05-20,1,9,451,0
PCR,1617,1721,2017-05-27,1,9,446,0
PCR,1617,1722,2017-06-03,1,7,382,0
PCR,1617,1723,2017-06-10,1,4,453,0
PCR,1617,1724,2017-06-17,1,5,353,0
PCR,1617,1725,2017-06-24,1,1,658,0
PCR,1617,1726,2017-07-01,1,3,177,0
PCR,1617,1627,2016-07-09,1,8,993,0
PCR,1617,1628,2016-07-16,1,4,1140,0
PCR,1617,1629,2016-07-23,1,2,996,0
PCR,1617,1630,2016-07-30,1,5,1016,0
PCR,1617,1631,2016-08-06,1,1,993,0
PCR,1617,1632,2016-08-13,1,5,1061,0
PCR,1617,1633,2016-08-20,1,2,993,0
PCR,1617,1634,2016-08-27,1,4,1144,0
PCR,1617,1635,2016-09-03,1,6,1146,0
PCR,1617,1636,2016-09-10,1,8,1247,0
PCR,1617,1637,2016-09-17,1,14,1494,0
PCR,1617,1638,2016-09-24,1,9,1636,0
PCR,1617,1639,2016-10-01,1,22,1742,0
PCR,1617,1640,2016-10-08,1,23,2056,0
PCR,1617,1641,2016-10-15,1,48,2202,0
PCR,1617,1642,2016-10-22,1,42,2329,0
PCR,1617,1643,2016-10-29,1,73,2367,0
PCR,1617,1644,2016-11-05,1,114,2514,0
PCR,1617,1645,2016-11-12,1,108,2733,0
PCR,1617,1646,2016-11-19,1,160,2718,0
PCR,1617,1647,2016-11-26,1,171,2486,0
PCR,1617,1648,2016-12-03,1,281,3045,0
PCR,1617,1649,2016-12-10,1,320,3095,0
PCR,1617,1650,2016-12-17,1,376,3218,0
PCR,1617,1651,2016-12-24,1,476,3416,0
PCR,1617,1652,2016-12-31,1,597,3995,0
PCR,1617,1701,2017-01-07,1,638,4485,0
PCR,1617,1702,2017-01-14,1,527,4489,0
PCR,1617,1703,2017-01-21,1,552,4736,0
PCR,1617,1704,2017-01-28,1,603,4910,0
PCR,1617,1705,2017-02-04,1,522,4950,0
PCR,1617,1706,2017-02-11,1,506,5695,0
PCR,1617,1707,2017-02-18,1,467,6508,0
PCR,1617,1708,2017-02-25,1,406,6972,0
PCR,1617,1709,2017-03-04,1,311,6070,0
PCR,1617,1710,2017-03-11,1,252,5555,0
PCR,1617,1711,2017-03-18,1,221,5369,0
PCR,1617,1712,2017-03-25,1,185,5620,0
PCR,1617,1713,2017-04-01,1,139,5387,0
PCR,1617,1714,2017-04-08,1,112,4608,0
PCR,1617,1715,2017-04-15,1,89,3954,0
PCR,1617,1716,2017-04-22,1,73,3636,0
PCR,1617,1717,2017-04-29,1,33,2935,0
PCR,1617,1718,2017-05-06,1,30,2695,0
PCR,1617,1719,2017-05-13,1,19,2540,0
PCR,1617,1720,2017-05-20,1,11,2292,0
PCR,1617,1721,2017-05-27,1,11,2021,0
PCR,1617,1722,2017-06-03,1,10,1823,0
PCR,1617,1723,2017-06-10,1,6,1577,0
PCR,1617,1724,2017-06-17,1,5,1486,0
PCR,1617,1725,2017-06-24,1,3,1366,0
PCR,1617,1726,2017-07-01,1,5,1273,0
PCR,1617,1627,2016-07-09,1,2,355,0
PCR,1617,1628,2016-07-16,1,5,346,0
PCR,1617,1629,2016-07-23,1,2,311,0
PCR,1617,1630,2016-07-30,1,1,337,0
PCR,1617,1631,2016-08-06,1,6,315,0
PCR,1617,1632,2016-08-13,1,0,308,0
PCR,1617,1633,2016-08-20,1,0,360,0
PCR,1617,1634,2016-08-27,1,7,367,0
PCR,1617,1635,2016-09-03,1,7,408,0
PCR,1617,1636,2016-09-10,1,10,479,0
PCR,1617,1637,2016-09-17,1,4,442,0
PCR,1617,1638,2016-09-24,1,14,445,0
PCR,1617,1639,2016-10-01,1,13,621,0
PCR,1617,1640,2016-10-08,1,17,599,0
PCR,1617,1641,2016-10-15,1,27,628,0
PCR,1617,1642,2016-10-22,1,33,632,0
PCR,1617,1643,2016-10-29,1,30,666,0
PCR,1617,1644,2016-11-05,1,35,609,0
PCR,1617,1645,2016-11-12,1,52,659,0
PCR,1617,1646,2016-11-19,1,58,712,0
PCR,1617,1647,2016-11-26,1,54,596,0
PCR,1617,1648,2016-12-03,1,62,771,0
PCR,1617,1649,2016-12-10,1,71,762,0
PCR,1617,1650,2016-12-17,1,85,770,0
PCR,1617,1651,2016-12-24,1,106,756,0
PCR,1617,1652,2016-12-31,1,127,876,0
PCR,1617,1701,2017-01-07,1,129,930,0
PCR,1617,1702,2017-01-14,1,128,967,0
PCR,1617,1703,2017-01-21,1,136,1052,0
PCR,1617,1704,2017-01-28,1,147,1054,0
PCR,1617,1705,2017-02-04,1,126,1129,0
PCR,1617,1706,2017-02-11,1,153,1230,0
PCR,1617,1707,2017-02-18,1,134,1331,0
PCR,1617,1708,2017-02-25,1,130,1107,0
PCR,1617,1709,2017-03-04,1,93,902,0
PCR,1617,1710,2017-03-11,1,84,924,0
PCR,1617,1711,2017-03-18,1,54,918,0
PCR,1617,1712,2017-03-25,1,37,369,0
PCR,1617,1713,2017-04-01,1,17,388,0
PCR,1617,1714,2017-04-08,1,21,793,0
PCR,1617,1715,2017-04-15,1,25,742,0
PCR,1617,1716,2017-04-22,1,14,658,0
PCR,1617,1717,2017-04-29,1,14,654,0
PCR,1617,1718,2017-05-06,1,6,634,0
PCR,1617,1719,2017-05-13,1,7,579,0
PCR,1617,1720,2017-05-20,1,5,620,0
PCR,1617,1721,2017-05-27,1,4,498,0
PCR,1617,1722,2017-06-03,1,1,434,0
PCR,1617,1723,2017-06-10,1,2,427,0
PCR,1617,1724,2017-06-17,1,2,433,0
PCR,1617,1725,2017-06-24,1,1,371,0
PCR,1617,1726,2017-07-01,1,0,93,0
PCR,1617,1627,2016-07-09,1,3,583,0
PCR,1617,1628,2016-07-16,1,5,696,0
PCR,1617,1629,2016-07-23,1,2,710,0
PCR,1617,1630,2016-07-30,1,4,642,0
PCR,1617,1631,2016-08-06,1,2,654,0
PCR,1617,1632,2016-08-13,1,4,624,0
PCR,1617,1633,2016-08-20,1,4,800,0
PCR,1617,1634,2016-08-27,1,7,1009,0
PCR,1617,1635,2016-09-03,1,13,1053,0
PCR,1617,1636,2016-09-10,1,12,1025,0
PCR,1617,1637,2016-09-17,1,16,1191,0
PCR,1617,1638,2016-09-24,1,22,1409,0
PCR,1617,1639,2016-10-01,1,27,1508,0
PCR,1617,1640,2016-10-08,1,25,1393,0
PCR,1617,1641,2016-10-15,1,20,1426,0
PCR,1617,1642,2016-10-22,1,27,1535,0
PCR,1617,1643,2016-10-29,1,38,1691,0
PCR,1617,1644,2016-11-05,1,68,1774,0
PCR,1617,1645,2016-11-12,1,77,1956,0
PCR,1617,1646,2016-11-19,1,108,2166,0
