test_type,year,week_code,week_date,region,detections,tests,outlier
PCR,1516,1605,2016-02-06,0,191,914,0
PCR,1516,1606,2016-02-13,0,179,1000,0
PCR,1516,1607,2016-02-20,0,203,1092,0
PCR,1516,1608,2016-02-27,0,208,1216,0
PCR,1516,1609,2016-03-05,0,174,1242,0
PCR,1516,1610,2016-03-12,0,161,1275,0
PCR,1516,1611,2016-03-19,0,138,1226,0
PCR,1516,1612,2016-03-26,0,98,1114,0
PCR,1516,1613,2016-04-02,0,87,1049,0
PCR,1516,1614,2016-04-09,0,68,986,0
PCR,1516,1615,2016-04-16,0,54,838,0
PCR,1516,1616,2016-04-23,0,33,694,0
PCR,1516,1617,2016-04-30,0,20,680,0
PCR,1516,1618,2016-05-07,0,13,613,0
PCR,1516,1619,2016-05-14,0,15,580,0
PCR,1516,1620,2016-05-21,0,8,473,0
PCR,1516,1621,2016-05-28,0,5,417,0
PCR,1516,1622,2016-06-04,0,6,391,0
PCR,1516,1623,2016-06-11,0,4,355,0
PCR,1516,1624,2016-06-18,0,1,358,0
PCR,1516,1625,2016-06-25,0,1,297,0
PCR,1516,1626,2016-07-02,0,3,267,0
PCR,1516,1526,2015-07-04,0,0,306,0
PCR,1516,1527,2015-07-11,0,1,297,0
PCR,1516,1528,2015-07-18,0,3,293,0
PCR,1516,1529,2015-07-25,0,1,254,0
PCR,1516,1530,2015-08-01,0,5,256,0
PCR,1516,1531,2015-08-08,0,0,251,0
PCR,1516,1532,2015-08-15,0,1,241,0
PCR,1516,1533,2015-08-22,0,2,255,0
PCR,1516,1534,2015-08-29,0,1,291,0
PCR,1516,1535,2015-09-05,0,1,264,0
PCR,1516,1536,2015-09-12,0,1,310,0
PCR,1516,1537,2015-09-19,0,2,320,0
PCR,1516,1538,2015-09-26,0,2,422,0
PCR,1516,1539,2015-10-03,0,1,478,0
PCR,1516,1540,2015-10-10,0,3,690,0
PCR,1516,1541,2015-10-17,0,4,714,0
PCR,1516,1542,2015-10-24,0,8,801,0
PCR,1516,1543,2015-10-31,0,7,716,0
PCR,1516,1544,2015-11-07,0,16,761,0
PCR,1516,1545,2015-11-14,0,25,806,0
PCR,1516,1546,2015-11-21,0,36,815,0
PCR,1516,1547,2015-11-28,0,45,794,0
PCR,1516,1548,2015-12-05,0,89,986,0
PCR,1516,1549,2015-12-12,0,138,1048,0
PCR,1516,1550,2015-12-19,0,174,1059,0
PCR,1516,1551,2015-12-26,0,188,1012,0
PCR,1516,1552,2016-01-02,0,220,1068,0
PCR,1516,1601,2016-01-09,0,211,1282,0
PCR,1516,1602,2016-01-16,0,196,1170,0
PCR,1516,1603,2016-01-23,0,162,1073,0
PCR,1516,1604,2016-01-30,0,172,1135,0
PCR,1516,1605,2016-02-06,0,173,1282,0
PCR,1516,1606,2016-02-13,0,187,1594,0
PCR,1516,1607,2016-02-20,0,180,1858,0
PCR,1516,1608,2016-02-27,0,173,1978,0
PCR,1516,1609,2016-03-05,0,138,2045,0
PCR,1516,1610,2016-03-12,0,155,2512,0
PCR,1516,1611,2016-03-19,0,110,2458,0
PCR,1516,1612,2016-03-26,0,99,2277,0
PCR,1516,1613,2016-04-02,0,88,1998,0
PCR,1516,1614,2016-04-09,0,74,1739,0
PCR,1516,1615,2016-04-16,0,45,1583,0
PCR,1516,1616,2016-04-23,0,49,1466,0
PCR,1516,1617,2016-04-30,0,39,1361,0
PCR,1516,1618,2016-05-07,0,20,726,0
PCR,1516,1619,2016-05-14,0,17,666,0
PCR,1516,1620,2016-05-21,0,6,557,0
PCR,1516,1621,2016-05-28,0,8,509,0
PCR,1516,1622,2016-06-04,0,10,500,0
PCR,1516,1623,2016-06-11,0,4,477,0
PCR,1516,1624,2016-06-18,0,2,436,0
PCR,1516,1625,2016-06-25,0,3,425,0
PCR,1516,1626,2016-07-02,0,0,417,0
PCR,1516,1526,2015-07-04,0,10,550,0
PCR,1516,1527,2015-07-11,0,9,551,0
PCR,1516,1528,2015-07-18,0,7,528,0
PCR,1516,1529,2015-07-25,0,7,515,0
PCR,1516,1530,2015-08-01,0,6,549,0
PCR,1516,1531,2015-08-08,0,3,539,0
PCR,1516,1532,2015-08-15,0,7,596,0
PCR,1516,1533,2015-08-22,0,10,648,0
PCR,1516,1534,2015-08-29,0,6,666,0
PCR,1516,1535,2015-09-05,0,6,677,0
PCR,1516,1536,2015-09-12,0,15,754,0
PCR,1516,1537,2015-09-19,0,11,726,0
PCR,1516,1538,2015-09-26,0,15,749,0
PCR,1516,1539,2015-10-03,0,18,811,0
PCR,1516,1540,2015-10-10,0,28,905,0
PCR,1516,1541,2015-10-17,0,38,975,0
PCR,1516,1542,2015-10-24,0,64,982,0
PCR,1516,1543,2015-10-31,0,68,993,0
PCR,1516,1544,2015-11-07,0,105,1116,0
PCR,1516,1545,2015-11-14,0,155,1116,0
PCR,1516,1546,2015-11-21,0,179,1245,0
PCR,1516,1547,2015-11-28,0,190,1133,0
PCR,1516,1548,2015-12-05,0,200,1161,0
PCR,1516,1549,2015-12-12,0,175,1107,0
PCR,1516,1550,2015-12-19,0,209,1184,0
PCR,1516,1551,2015-12-26,0,233,1113,0
PCR,1516,1552,2016-01-02,0,227,1145,0
PCR,1516,1601,2016-01-09,0,145,1172,0
PCR,1516,1602,2016-01-16,0,151,1003,0
PCR,1516,1603,2016-01-23,0,122,958,0
PCR,1516,1604,2016-01-30,0,131,1134,0
PCR,1516,1605,2016-02-06,0,119,1064,0
PCR,1516,1606,2016-02-13,0,127,1160,0
PCR,1516,1607,2016-02-20,0,119,1303,0
PCR,1516,1608,2016-02-27,0,111,1224,0
PCR,1516,1609,2016-03-05,0,84,1324,0
PCR,1516,1610,2016-03-12,0,70,1319,0
PCR,1516,1611,2016-03-19,0,56,1292,0
PCR,1516,1612,2016-03-26,0,67,1202,0
PCR,1516,1613,2016-04-02,0,32,1130,0
PCR,1516,1614,2016-04-09,0,45,1082,0
PCR,1516,1615,2016-04-16,0,25,1024,0
PCR,1516,1616,2016-04-23,0,26,987,0
PCR,1516,1617,2016-04-30,0,21,902,0
PCR,1516,1618,2016-05-07,0,17,857,0
PCR,1516,1619,2016-05-14,0,11,908,0
PCR,1516,1620,2016-05-21,0,9,810,0
PCR,1516,1621,2016-05-28,0,7,823,0
PCR,1516,1622,2016-06-04,0,17,837,0
PCR,1516,1623,2016-06-11,0,17,742,0
PCR,1516,1624,2016-06-18,0,4,700,0
PCR,1516,1625,2016-06-25,0,4,681,0
PCR,1516,1626,2016-07-02,0,3,444,0
PCR,1516,1526,2015-07-04,0,8,548,0
PCR,1516,1527,2015-07-11,0,5,553,0
PCR,1516,1528,2015-07-18,0,7,530,0
PCR,1516,1529,2015-07-25,0,2,463,0
PCR,1516,1530,2015-08-01,0,9,520,0
PCR,1516,1531,2015-08-08,0,7,532,0
PCR,1516,1532,2015-08-15,0,9,518,0
PCR,1516,1533,2015-08-22,0,4,534,0
PCR,1516,1534,2015-08-29,0,6,622,0
PCR,1516,1535,2015-09-05,0,7,712,0
PCR,1516,1536,2015-09-12,0,7,764,0
PCR,1516,1537,2015-09-19,0,12,796,0
PCR,1516,1538,2015-09-26,0,18,851,0
PCR,1516,1539,2015-10-03,0,18,714,0
PCR,1516,1540,2015-10-10,0,18,979,0
PCR,1516,1541,2015-10-17,0,31,1094,0
PCR,1516,1542,2015-10-24,0,35,1164,0
PCR,1516,1543,2015-10-31,0,53,1075,0
PCR,1516,1544,2015-11-07,0,69,1240,0
PCR,1516,1545,2015-11-14,0,62,1323,0
PCR,1516,1546,2015-11-21,0,61,1235,0
PCR,1516,1547,2015-11-28,0,224,1556,0
PCR,1516,1548,2015-12-05,0,187,1534,0
PCR,1516,1549,2015-12-12,0,232,1534,0
PCR,1516,1550,2015-12-19,0,317,1640,0
PCR,1516,1551,2015-12-26,0,347,1567,0
PCR,1516,1552,2016-01-02,0,388,1601,0
PCR,1516,1601,2016-01-09,0,398,1750,0
PCR,1516,1602,2016-01-16,0,380,1693,0
PCR,1516,1603,2016-01-23,0,354,1688,0
PCR,1516,1604,2016-01-30,0,381,1670,0
PCR,1516,1605,2016-02-06,0,409,2055,0
PCR,1516,1606,2016-02-13,0,388,2256,0
PCR,1516,1607,2016-02-20,0,316,2560,0
PCR,1516,1608,2016-02-27,0,354,2650,0
PCR,1516,1609,2016-03-05,0,330,2802,0
PCR,1516,1610,2016-03-12,0,253,2735,0
PCR,1516,1611,2016-03-19,0,224,2581,0
PCR,1516,1612,2016-03-26,0,160,2312,0
PCR,1516,1613,2016-04-02,0,105,2326,0
PCR,1516,1614,2016-04-09,0,90,1737,0
PCR,1516,1615,2016-04-16,0,70,1876,0
PCR,1516,1616,2016-04-23,0,36,1764,0
PCR,1516,1617,2016-04-30,0,44,1545,0
PCR,1516,1618,2016-05-07,0,20,1347,0
PCR,1516,1619,2016-05-14,0,14,1309,0
PCR,1516,1620,2016-05-21,0,20,1265,0
PCR,1516,1621,2016-05-28,0,14,1147,0
PCR,1516,1622,2016-06-04,0,15,1047,0
PCR,1516,1623,2016-06-11,0,5,910,0
PCR,1516,1624,2016-06-18,0,6,857,0
PCR,1516,1625,2016-06-25,0,2,790,0
PCR,1516,1626,2016-07-02,0,4,610,0
PCR,1516,1526,2015-07-04,0,4,554,0
PCR,1516,1527,2015-07-11,0,2,518,0
PCR,1516,1528,2015-07-18,0,0,536,0
PCR,1516,1529,2015-07-25,0,3,576,0
PCR,1516,1530,2015-08-01,0,4,462,0
PCR,1516,1531,2015-08-08,0,1,489,0
PCR,1516,1532,2015-08-15,0,1,515,0
PCR,1516,1533,2015-08-22,0,0,560,0
PCR,1516,1534,2015-08-29,0,0,497,0
PCR,1516,1535,2015-09-05,0,1,577,0
PCR,1516,1536,2015-09-12,0,2,608,0
PCR,1516,1537,2015-09-19,0,2,668,0
PCR,1516,1538,2015-09-26,0,0,565,0
PCR,1516,1539,2015-10-03,0,0,703,0
PCR,1516,1540,2015-10-10,0,1,727,0
PCR,1516,1541,2015-10-17,0,3,704,0
PCR,1516,1542,2015-10-24,0,7,752,0
PCR,1516,1543,2015-10-31,0,3,783,0
PCR,1516,1544,2015-11-07,0,4,795,0
PCR,1516,1545,2015-11-14,0,12,894,0
PCR,1516,1546,2015-11-21,0,4,843,0
PCR,1516,1547,2015-11-28,0,16,852,0
PCR,1516,1548,2015-12-05,0,16,947,0
PCR,1516,1549,2015-12-12,0,28,975,0
PCR,1516,1550,2015-12-19,0,44,970,0
PCR,1516,1551,2015-12-26,0,57,898,0
PCR,1516,1552,2016-01-02,0,78,1145,0
PCR,1516,1601,2016-01-09,0,97,1188,0
PCR,1516,1602,2016-01-16,0,142,1137,0
PCR,1516,1603,2016-01-23,0,192,1251,0
PCR,1516,1604,2016-01-30,0,257,1415,0
PCR,1516,1605,2016-02-06,0,277,1516,0
PCR,1516,1606,2016-02-13,0,280,1568,0
PCR,1516,1607,2016-02-20,0,315,1863,0
PCR,1516,1608,2016-02-27,0,306,1901,0
PCR,1516,1609,2016-03-05,0,307,1968,0
PCR,1516,1610,2016-03-12,0,240,2000,0
PCR,1516,1611,2016-03-19,0,221,1830,0
PCR,1516,1612,2016-03-26,0,148,1683,0
PCR,1516,1613,2016-04-02,0,120,1504,0
PCR,1516,1614,2016-04-09,0,82,1327,0
PCR,1516,1615,2016-04-16,0,82,1157,0
PCR,1516,1616,2016-04-23,0,43,1126,0
PCR,1516,1617,2016-04-30,0,39,925,0
PCR,1516,1618,2016-05-07,0,26,856,0
PCR,1516,1619,2016-05-14,0,27,805,0
PCR,1516,1620,2016-05-21,0,15,778,0
PCR,1516,1621,2016-05-28,0,10,641,0
PCR,1516,1622,2016-06-04,0,9,662,0
PCR,1516,1623,2016-06-11,0,7,649,0
PCR,1516,1624,2016-06-18,0,7,603,0
PCR,1516,1625,2016-06-25,0,2,527,0
PCR,1516,1626,2016-07-02,0,3,574,0
PCR,1617,1627,2016-07-09,0,2,292,0
PCR,1617,1628,2016-07-16,0,0,275,0
PCR,1617,1629,2016-07-23,0,1,274,0
PCR,1617,1630,2016-07-30,0,0,257,0
PCR,1617,1631,2016-08-06,0,1,224,0
PCR,1617,1632,2016-08-13,0,1,271,0
PCR,1617,1633,2016-08-20,0,1,250,0
PCR,1617,1634,2016-08-27,0,1,279,0
PCR,1617,1635,2016-09-03,0,1,280,0
PCR,1617,1636,2016-09-10,0,3,305,0
PCR,1617,1637,2016-09-17,0,3,392,0
PCR,1617,1638,2016-09-24,0,0,492,0
PCR,1617,1639,2016-10-01,0,3,571,0
PCR,1617,1640,2016-10-08,0,7,591,0
PCR,1617,1641,2016-10-15,0,5,643,0
PCR,1617,1642,2016-10-22,0,8,617,0
PCR,1617,1643,2016-10-29,0,11,648,0
PCR,1617,1644,2016-11-05,0,19,829,0
PCR,1617,1645,2016-11-12,0,29,844,0
PCR,1617,1646,2016-11-19,0,52,915,0
PCR,1617,1647,2016-11-26,0,50,930,0
PCR,1617,1648,2016-12-03,0,68,998,0
PCR,1617,1649,2016-12-10,0,85,1023,0
PCR,1617,1650,2016-12-17,0,105,1175,0
PCR,1617,1651,2016-12-24,0,165,1462,0
PCR,1617,1652,2016-12-31,0,231,2162,0
PCR,1617,1701,2017-01-07,0,315,2761,0
PCR,1617,1702,2017-01-14,0,289,2802,0
PCR,1617,1703,2017-01-21,0,336,2801,0
PCR,1617,1704,2017-01-28,0,341,2609,0
PCR,1617,1705,2017-02-04,0,324,2327,0
PCR,1617,1706,2017-02-11,0,279,2078,0
PCR,1617,1707,2017-02-18,0,267,1758,0
PCR,1617,1708,2017-02-25,0,238,1473,0
PCR,1617,1709,2017-03-04,0,171,1144,0
PCR,1617,1710,2017-03-11,0,144,1112,0
PCR,1617,1711,2017-03-18,0,121,1130,0
PCR,1617,1712,2017-03-25,0,91,1018,0
PCR,1617,1713,2017-04-01,0,57,874,0
PCR,1617,1714,2017-04-08,0,52,832,0
PCR,1617,1715,2017-04-15,0,38,732,0
PCR,1617,1716,2017-04-22,0,32,684,0
PCR,1617,1717,2017-04-29,0,10,608,0
PCR,1617,1718,2017-05-06,0,15,580,0
PCR,1617,1719,2017-05-13,0,11,580,0
PCR,1617,1720,2017-05-20,0,9,571,0
PCR,1617,1721,2017-05-27,0,6,529,0
PCR,1617,1722,2017-06-03,0,2,452,0
PCR,1617,1723,2017-06-10,0,0,414,0
PCR,1617,1724,2017-06-17,0,1,304,0
PCR,1617,1725,2017-06-24,0,1,274,0
PCR,1617,1726,2017-07-01,0,0,264,0
PCR,1617,1627,2016-07-09,0,1,377,0
PCR,1617,1628,2016-07-16,0,1,349,0
PCR,1617,1629,2016-07-23,0,0,341,0
PCR,1617,1630,2016-07-30,0,4,306,0
PCR,1617,1631,2016-08-06,0,1,277,0
PCR,1617,1632,2016-08-13,0,1,342,0
PCR,1617,1633,2016-08-20,0,1,344,0
PCR,1617,1634,2016-08-27,0,0,291,0
PCR,1617,1635,2016-09-03,0,2,341,0
PCR,1617,1636,2016-09-10,0,5,322,0
PCR,1617,1637,2016-09-17,0,1,375,0
PCR,1617,1638,2016-09-24,0,1,450,0
PCR,1617,1639,2016-10-01,0,3,482,0
PCR,1617,1640,2016-10-08,0,7,603,0
PCR,1617,1641,2016-10-15,0,17,589,0
PCR,1617,1642,2016-10-22,0,14,614,0
PCR,1617,1643,2016-10-29,0,12,640,0
PCR,1617,1644,2016-11-05,0,27,655,0
PCR,1617,1645,2016-11-12,0,47,714,0
PCR,1617,1646,2016-11-19,0,57,734,0
PCR,1617,1647,2016-11-26,0,65,687,0
PCR,1617,1648,2016-12-03,0,117,862,0
PCR,1617,1649,2016-12-10,0,127,832,0
PCR,1617,1650,2016-12-17,0,143,940,0
PCR,1617,1651,2016-12-24,0,182,1046,0
PCR,1617,1652,2016-12-31,0,217,1173,0
PCR,1617,1701,2017-01-07,0,227,1472,0
PCR,1617,1702,2017-01-14,0,185,1328,0
PCR,1617,1703,2017-01-21,0,166,1445,0
PCR,1617,1704,2017-01-28,0,184,1815,0
PCR,1617,1705,2017-02-04,0,157,1682,0
PCR,1617,1706,2017-02-11,0,134,1867,0
PCR,1617,1707,2017-02-18,0,114,1802,0
PCR,1617,1708,2017-02-25,0,91,1495,0
PCR,1617,1709,2017-03-04,0,73,1277,0
PCR,1617,1710,2017-03-11,0,60,1122,0
PCR,1617,1711,2017-03-18,0,44,955,0
PCR,1617,1712,2017-03-25,0,34,985,0
PCR,1617,1713,2017-04-01,0,34,999,0
PCR,1617,1714,2017-04-08,0,29,1066,0
PCR,1617,1715,2017-04-15,0,30,973,0
PCR,1617,1716,2017-04-22,0,23,898,0
PCR,1617,1717,2017-04-29,0,17,877,0
PCR,1617,1718,2017-05-06,0,6,753,0
PCR,1617,1719,2017-05-13,0,6,750,0
PCR,1617,1720,2017-05-20,0,9,766,0
PCR,1617,1721,2017-05-27,0,6,703,0
PCR,1617,1722,2017-06-03,0,5,575,0
PCR,1617,1723,2017-06-10,0,4,572,0
PCR,1617,1724,2017-06-17,0,7,590,0
PCR,1617,1725,2017-06-24,0,2,547,0
PCR,1617,1726,2017-07-01,0,3,467,0
PCR,1617,1627,2016-07-09,0,5,582,0
PCR,1617,1628,2016-07-16,0,5,653,0
PCR,1617,1629,2016-07-23,0,5,582,0
PCR,1617,1630,2016-07-30,0,6,548,0
PCR,1617,1631,2016-08-06,0,9,556,0
PCR,1617,1632,2016-08-13,0,8,619,0
PCR,1617,1633,2016-08-20,0,13,694,0
PCR,1617,1634,2016-08-27,0,7,716,0
PCR,1617,1635,2016-09-03,0,11,815,0
PCR,1617,1636,2016-09-10,0,13,703,0
PCR,1617,1637,2016-09-17,0,20,827,0
PCR,1617,1638,2016-09-24,0,47,863,0
PCR,1617,1639,2016-10-01,0,51,871,0
PCR,1617,1640,2016-10-08,0,56,872,0
PCR,1617,1641,2016-10-15,0,71,951,0
PCR,1617,1642,2016-10-22,0,89,1001,0
PCR,1617,1643,2016-10-29,0,82,973,0
PCR,1617,1644,2016-11-05,0,106,1017,0
PCR,1617,1645,2016-11-12,0,117,1078,0
PCR,1617,1646,2016-11-19,0,155,1195,0
PCR,1617,1647,2016-11-26,0,157,1034,0
PCR,1617,1648,2016-12-03,0,185,1237,0
PCR,1617,1649,2016-12-10,0,189,1265,0
PCR,1617,1650,2016-12-17,0,211,1296,0
PCR,1617,1651,2016-12-24,0,242,1309,0
PCR,1617,1652,2016-12-31,0,275,1471,0
PCR,1617,1701,2017-01-07,0,255,1451,0
PCR,1617,1702,2017-01-14,0,162,1221,0
PCR,1617,1703,2017-01-21,0,186,1328,0
PCR,1617,1704,2017-01-28,0,166,1376,0
PCR,1617,1705,2017-02-04,0,162,1488,0
PCR,1617,1706,2017-02-11,0,163,1621,0
PCR,1617,1707,2017-02-18,0,130,1709,0
PCR,1617,1708,2017-02-25,0,98,1638,0
PCR,1617,1709,2017-03-04,0,107,1580,0
PCR,1617,1710,2017-03-11,0,84,1637,0
PCR,1617,1711,2017-03-18,0,56,1516,0
PCR,1617,1712,2017-03-25,0,45,1617,0
PCR,1617,1713,2017-04-01,0,40,1532,0
PCR,1617,1714,2017-04-08,0,37,1292,0
PCR,1617,1715,2017-04-15,0,25,1196,0
PCR,1617,1716,2017-04-22,0,26,1114,0
PCR,1617,1717,2017-04-29,0,15,1121,0
PCR,1617,1718,2017-05-06,0,17,987,0
PCR,1617,1719,2017-05-13,0,11,867,0
PCR,1617,1720,2017-05-20,0,15,818,0
PCR,1617,1721,2017-05-27,0,11,890,0
PCR,1617,1722,2017-06-03,0,13,829,0
PCR,1617,1723,2017-06-10,0,14,819,0
PCR,1617,1724,2017-06-17,0,8,757,0
PCR,1617,1725,2017-06-24,0,13,721,0
PCR,1617,1726,2017-07-01,0,3,484,0
PCR,1617,1627,2016-07-09,0,5,695,0
PCR,1617,1628,2016-07-16,0,5,697,0
PCR,1617,1629,2016-07-23,0,4,678,0
PCR,1617,1630,2016-07-30,0,1,695,0
PCR,1617,1631,2016-08-06,0,3,628,0
PCR,1617,1632,2016-08-13,0,3,628,0
PCR,1617,1633,2016-08-20,0,6,592,0
PCR,1617,1634,2016-08-27,0,4,743,0
PCR,1617,1635,2016-09-03,0,7,1007,0
PCR,1617,1636,2016-09-10,0,9,969,0
PCR,1617,1637,2016-09-17,0,12,1110,0
PCR,1617,1638,2016-09-24,0,23,1042,0
PCR,1617,1639,2016-10-01,0,18,1089,0
PCR,1617,1640,2016-10-08,0,36,1157,0
PCR,1617,1641,2016-10-15,0,45,1240,0
PCR,1617,1642,2016-10-22,0,61,1203,0
PCR,1617,1643,2016-10-29,0,91,1258,0
PCR,1617,1644,2016-11-05,0,129,1352,0
PCR,1617,1645,2016-11-12,0,160,1545,0
PCR,1617,1646,2016-11-19,0,231,1803,0
PCR,1617,1647,2016-11-26,0,231,1603,0
PCR,1617,1648,2016-12-03,0,296,1854,0
PCR,1617,1649,2016-12-10,0,286,1762,0
PCR,1617,1650,2016-12-17,0,431,2118,0
PCR,1617,1651,2016-12-24,0,484,2083,0
PCR,1617,1652,2016-12-31,0,577,2306,0
PCR,1617,1701,2017-01-07,0,528,2309,0
PCR,1617,1702,2017-01-14,0,414,2377,0
PCR,1617,1703,2017-01-21,0,430,2303,0
PCR,1617,1704,2017-01-28,0,484,2546,0
PCR,1617,1705,2017-02-04,0,341,2844,0
PCR,1617,1706,2017-02-11,0,454,3447,0
PCR,1617,1707,2017-02-18,0,368,3425,0
PCR,1617,1708,2017-02-25,0,287,3174,0
PCR,1617,1709,2017-03-04,0,294,2918,0
PCR,1617,1710,2017-03-11,0,183,2803,0
PCR,1617,1711,2017-03-18,0,176,2582,0
PCR,1617,1712,2017-03-25,0,119,2316,0
PCR,1617,1713,2017-04-01,0,108,2097,0
PCR,1617,1714,2017-04-08,0,57,1886,0
PCR,1617,1715,2017-04-15,0,52,1879,0
PCR,1617,1716,2017-04-22,0,46,1653,0
PCR,1617,1717,2017-04-29,0,37,1517,0
PCR,1617,1718,2017-05-06,0,20,1386,0
PCR,1617,1719,2017-05-13,0,14,1331,0
PCR,1617,1720,2017-05-20,0,21,1304,0
PCR,1617,1721,2017-05-27,0,14,1188,0
PCR,1617,1722,2017-06-03,0,10,1098,0
PCR,1617,1723,2017-06-10,0,10,1094,0
PCR,1617,1724,2017-06-17,0,7,909,0
PCR,1617,1725,2017-06-24,0,11,916,0
PCR,1617,1726,2017-07-01,0,6,833,0
PCR,1617,1627,2016-07-09,0,2,547,0
PCR,1617,1628,2016-07-16,0,1,550,0
PCR,1617,1629,2016-07-23,0,2,521,0
PCR,1617,1630,2016-07-30,0,2,516,0
PCR,1617,1631,2016-08-06,0,3,546,0
PCR,1617,1632,2016-08-13,0,0,507,0
PCR,1617,1633,2016-08-20,0,1,570,0
PCR,1617,1634,2016-08-27,0,1,571,0
PCR,1617,1635,2016-09-03,0,1,653,0
PCR,1617,1636,2016-09-10,0,0,564,0
PCR,1617,1637,2016-09-17,0,3,789,0
PCR,1617,1638,2016-09-24,0,1,812,0
PCR,1617,1639,2016-10-01,0,0,785,0
PCR,1617,1640,2016-10-08,0,5,821,0
PCR,1617,1641,2016-10-15,0,1,848,0
PCR,1617,1642,2016-10-22,0,9,878,0
PCR,1617,1643,2016-10-29,0,10,930,0
PCR,1617,1644,2016-11-05,0,19,935,0
PCR,1617,1645,2016-11-12,0,18,992,0
PCR,1617,1646,2016-11-19,0,24,998,0
PCR,1617,1647,2016-11-26,0,34,1032,0
PCR,1617,1648,2016-12-03,0,55,1224,0
PCR,1617,1649,2016-12-10,0,93,1155,0
PCR,1617,1650,2016-12-17,0,133,1317,0
PCR,1617,1651,2016-12-24,0,199,1553,0
PCR,1617,1652,2016-12-31,0,302,1927,0
PCR,1617,1701,2017-01-07,0,369,1962,0
PCR,1617,1702,2017-01-14,0,338,1970,0
PCR,1617,1703,2017-01-21,0,389,1837,0
PCR,1617,1704,2017-01-28,0,458,1857,0
PCR,1617,1705,2017-02-04,0,453,1883,0
PCR,1617,1706,2017-02-11,0,515,2101,0
PCR,1617,1707,2017-02-18,0,445,2046,0
PCR,1617,1708,2017-02-25,0,407,1897,0
PCR,1617,1709,2017-03-04,0,271,1575,0
PCR,1617,1710,2017-03-11,0,230,1613,0
PCR,1617,1711,2017-03-18,0,206,1530,0
PCR,1617,1712,2017-03-25,0,144,1457,0
PCR,1617,1713,2017-04-01,0,111,1330,0
PCR,1617,1714,2017-04-08,0,83,1408,0
PCR,1617,1715,2017-04-15,0,57,1276,0
PCR,1617,1716,2017-04-22,0,23,1067,0
PCR,1617,1717,2017-04-29,0,40,1169,0
PCR,1617,1718,2017-05-06,0,19,1160,0
PCR,1617,1719,2017-05-13,0,20,937,0
PCR,1617,1720,2017-05-20,0,10,1033,0
PCR,1617,1721,2017-05-27,0,8,868,0
PCR,1617,1722,2017-06-03,0,12,897,0
PCR,1617,1723,2017-06-10,0,5,759,0
PCR,1617,1724,2017-06-17,0,2,704,0
PCR,1617,1725,2017-06-24,0,3,513,0
PCR,1617,1726,2017-07-01,0,1,495,0
PCR,1718,1727,2017-07-08,0,1,281,0
PCR,1718,1728,2017-07-15,0,2,216,0
PCR,1718,1729,2017-07-22,0,1,247,0
PCR,1718,1730,2017-07-29,0,0,221,0
PCR,1718,1731,2017-08-05,0,0,198,0
PCR,1718,1732,2017-08-12,0,0,164,0
PCR,1718,1733,2017-08-19,0,1,213,0
PCR,1718,1734,2017-08-26,0,0,243,0
PCR,1718,1735,2017-09-02,0,1,440,0
PCR,1718,1736,2017-09-09,0,3,448,0
PCR,1718,1737,2017-09-16,0,3,391,0
PCR,1718,1738,2017-09-23,0,2,531,0
PCR,1718,1739,2017-09-30,0,6,684,0
PCR,1718,1740,2017-10-07,0,5,682,0
PCR,1718,1741,2017-10-14,0,7,750,0
PCR,1718,1742,2017-10-21,0,11,790,0
PCR,1718,1743,2017-10-28,0,9,794,0
PCR,1718,1744,2017-11-04,0,7,777,0
PCR,1718,1745,2017-11-11,0,25,876,0
PCR,1718,1746,2017-11-18,0,23,801,0
PCR,1718,1747,2017-11-25,0,44,980,0
PCR,1718,1748,2017-12-02,0,57,1139,0
PCR,1718,1749,2017-12-09,0,88,1271,0
PCR,1718,1750,2017-12-16,0,116,1510,0
PCR,1718,1751,2017-12-23,0,226,2194,0
PCR,1718,1752,2017-12-30,0,273,2569,0
PCR,1718,1801,2018-01-06,0,303,2934,0
PCR,1718,1802,2018-01-13,0,314,3056,0
PCR,1718,1803,2018-01-20,0,339,2830,0
PCR,1718,1804,2018-01-27,0,417,2881,0
PCR,1718,1805,2018-02-03,0,344,2579,0
PCR,1718,1806,2018-02-10,0,319,2412,0
PCR,1718,1807,2018-02-17,0,277,2229,0
PCR,1718,1808,2018-02-24,0,260,2054,0
PCR,1718,1809,2018-03-03,0,207,2076,0
PCR,1718,1810,2018-03-10,0,145,1930,0
PCR,1718,1811,2018-03-17,0,135,1724,0
PCR,1718,1812,2018-03-24,0,93,1555,0
PCR,1718,1813,2018-03-31,0,76,1450,0
PCR,1718,1814,2018-04-07,0,71,1424,0
PCR,1718,1815,2018-04-14,0,61,1224,0
PCR,1718,1816,2018-04-21,0,27,931,0
PCR,1718,1817,2018-04-28,0,20,834,0
PCR,1718,1818,2018-05-05,0,15,521,0
PCR,1718,1819,2018-05-12,0,9,473,0
PCR,1718,1820,2018-05-19,0,7,376,0
PCR,1718,1821,2018-05-26,0,6,334,0
PCR,1718,1822,2018-06-02,0,1,294,0
PCR,1718,1823,2018-06-09,0,4,322,0
PCR,1718,1824,2018-06-16,0,2,308,0
PCR,1718,1825,2018-06-23,0,1,299,0
PCR,1718,1826,2018-06-30,0,1,288,0
PCR,1718,1727,2017-07-08,0,7,460,0
PCR,1718,1728,2017-07-15,0,3,432,0
PCR,1718,1729,2017-07-22,0,5,396,0
